DataSet,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,OperationCount
BarabasiAlbert,0.03970,1.7,3,0.8,0,189
BarabasiAlbert,0.03970,1.7,3,0.8,0,28
BarabasiAlbert,0.03970,1.7,3,0.8,0,69
BarabasiAlbert,0.03970,1.7,3,0.8,0,22
BarabasiAlbert,0.03970,1.7,3,0.8,0,64
BarabasiAlbert,0.03970,1.7,3,0.8,0,92
BarabasiAlbert,0.03970,1.7,3,0.8,0,70
BarabasiAlbert,0.03970,1.7,3,0.8,0,43
BarabasiAlbert,0.03970,1.7,3,0.8,0,23
BarabasiAlbert,0.03970,1.7,3,0.8,0,44
BarabasiAlbert,0.03970,1.7,3,0.8,0,93
BarabasiAlbert,0.03970,1.7,3,0.8,0,223
BarabasiAlbert,0.03970,1.7,3,0.8,0,89
BarabasiAlbert,0.03970,1.7,3,0.8,0,9
BarabasiAlbert,0.03970,1.7,3,0.8,0,221
BarabasiAlbert,0.03970,1.7,3,0.8,0,37
BarabasiAlbert,0.03970,1.7,3,0.8,0,22
BarabasiAlbert,0.03970,1.7,3,0.8,0,151
BarabasiAlbert,0.03970,1.7,3,0.8,0,156
BarabasiAlbert,0.03970,1.7,3,0.8,0,35
BarabasiAlbert,0.03970,1.7,3,0.8,0,255
BarabasiAlbert,0.03970,1.7,3,0.8,0,54
BarabasiAlbert,0.03970,1.7,3,0.8,0,10
BarabasiAlbert,0.03970,1.7,3,0.8,0,40
BarabasiAlbert,0.03970,1.7,3,0.8,0,62
BarabasiAlbert,0.03970,1.7,3,0.8,0,20
BarabasiAlbert,0.03970,1.7,3,0.8,0,90
BarabasiAlbert,0.03970,1.7,3,0.8,0,106
BarabasiAlbert,0.03970,1.7,3,0.8,0,24
BarabasiAlbert,0.03970,1.7,3,0.8,0,30
BarabasiAlbert,0.03970,1.7,3,0.8,0,14
BarabasiAlbert,0.03970,1.7,3,0.8,0,92
BarabasiAlbert,0.03970,1.7,3,0.8,0,50
BarabasiAlbert,0.03970,1.7,3,0.8,0,54
BarabasiAlbert,0.03970,1.7,3,0.8,0,68
BarabasiAlbert,0.03970,1.7,3,0.8,0,74
BarabasiAlbert,0.03970,1.7,3,0.8,0,45
BarabasiAlbert,0.03970,1.7,3,0.8,0,55
BarabasiAlbert,0.03970,1.7,3,0.8,0,23
BarabasiAlbert,0.03970,1.7,3,0.8,0,25
BarabasiAlbert,0.03970,1.7,3,0.8,0,20
BarabasiAlbert,0.03970,1.7,3,0.8,0,141
BarabasiAlbert,0.03970,1.7,3,0.8,0,12
BarabasiAlbert,0.03970,1.7,3,0.8,0,281
BarabasiAlbert,0.03970,1.7,3,0.8,0,27
BarabasiAlbert,0.03970,1.7,3,0.8,0,124
BarabasiAlbert,0.03970,1.7,3,0.8,0,63
BarabasiAlbert,0.03970,1.7,3,0.8,0,83
BarabasiAlbert,0.03970,1.7,3,0.8,0,13
BarabasiAlbert,0.03970,1.7,3,0.8,0,40
BarabasiAlbert,0.03970,1.7,3,0.8,0,27
BarabasiAlbert,0.03970,1.7,3,0.8,0,71
BarabasiAlbert,0.03970,1.7,3,0.8,0,148
BarabasiAlbert,0.03970,1.7,3,0.8,0,158
BarabasiAlbert,0.03970,1.7,3,0.8,0,211
BarabasiAlbert,0.03970,1.7,3,0.8,0,59
BarabasiAlbert,0.03970,1.7,3,0.8,0,14
BarabasiAlbert,0.03970,1.7,3,0.8,0,164
BarabasiAlbert,0.03970,1.7,3,0.8,0,90
BarabasiAlbert,0.03970,1.7,3,0.8,0,110
BarabasiAlbert,0.03970,1.7,3,0.8,0,99
BarabasiAlbert,0.03970,1.7,3,0.8,0,37
BarabasiAlbert,0.03970,1.7,3,0.8,0,27
BarabasiAlbert,0.03970,1.7,3,0.8,0,5
BarabasiAlbert,0.03970,1.7,3,0.8,0,9
BarabasiAlbert,0.03970,1.7,3,0.8,0,60
BarabasiAlbert,0.03970,1.7,3,0.8,0,77
BarabasiAlbert,0.03970,1.7,3,0.8,0,7
BarabasiAlbert,0.03970,1.7,3,0.8,0,49
BarabasiAlbert,0.03970,1.7,3,0.8,0,100
BarabasiAlbert,0.03970,1.7,3,0.8,0,62
BarabasiAlbert,0.03970,1.7,3,0.8,0,67
BarabasiAlbert,0.03970,1.7,3,0.8,0,100
BarabasiAlbert,0.03970,1.7,3,0.8,0,67
BarabasiAlbert,0.03970,1.7,3,0.8,0,94
BarabasiAlbert,0.03970,1.7,3,0.8,0,22
BarabasiAlbert,0.03970,1.7,3,0.8,0,122
BarabasiAlbert,0.03970,1.7,3,0.8,0,10
BarabasiAlbert,0.03970,1.7,3,0.8,0,9
BarabasiAlbert,0.03970,1.7,3,0.8,0,176
BarabasiAlbert,0.03970,1.7,3,0.8,0,257
BarabasiAlbert,0.03970,1.7,3,0.8,0,84
BarabasiAlbert,0.03970,1.7,3,0.8,0,78
BarabasiAlbert,0.03970,1.7,3,0.8,0,116
BarabasiAlbert,0.03970,1.7,3,0.8,0,103
BarabasiAlbert,0.03970,1.7,3,0.8,0,35
BarabasiAlbert,0.03970,1.7,3,0.8,0,144
BarabasiAlbert,0.03970,1.7,3,0.8,0,36
BarabasiAlbert,0.03970,1.7,3,0.8,0,42
BarabasiAlbert,0.03970,1.7,3,0.8,0,143
BarabasiAlbert,0.03970,1.7,3,0.8,0,135
BarabasiAlbert,0.03970,1.7,3,0.8,0,13
BarabasiAlbert,0.03970,1.7,3,0.8,0,136
BarabasiAlbert,0.03970,1.7,3,0.8,0,129
BarabasiAlbert,0.03970,1.7,3,0.8,0,107
BarabasiAlbert,0.03970,1.7,3,0.8,0,6
BarabasiAlbert,0.03970,1.7,3,0.8,0,25
BarabasiAlbert,0.03970,1.7,3,0.8,0,6
BarabasiAlbert,0.03970,1.7,3,0.8,0,37
BarabasiAlbert,0.03970,1.7,3,0.8,0,55
BarabasiAlbert,0.03970,1.7,3,0.8,0,72
BarabasiAlbert,0.03970,1.7,3,0.8,0,13
BarabasiAlbert,0.03970,1.7,3,0.8,0,59
BarabasiAlbert,0.03970,1.7,3,0.8,0,12
BarabasiAlbert,0.03970,1.7,3,0.8,0,102
BarabasiAlbert,0.03970,1.7,3,0.8,0,82
BarabasiAlbert,0.03970,1.7,3,0.8,0,9
BarabasiAlbert,0.03970,1.7,3,0.8,0,32
BarabasiAlbert,0.03970,1.7,3,0.8,0,81
BarabasiAlbert,0.03970,1.7,3,0.8,0,50
BarabasiAlbert,0.03970,1.7,3,0.8,0,21
BarabasiAlbert,0.03970,1.7,3,0.8,0,148
BarabasiAlbert,0.03970,1.7,3,0.8,0,21
BarabasiAlbert,0.03970,1.7,3,0.8,0,55
BarabasiAlbert,0.03970,1.7,3,0.8,0,38
BarabasiAlbert,0.03970,1.7,3,0.8,0,40
BarabasiAlbert,0.03970,1.7,3,0.8,0,16
BarabasiAlbert,0.03970,1.7,3,0.8,0,123
BarabasiAlbert,0.03970,1.7,3,0.8,0,40
BarabasiAlbert,0.03970,1.7,3,0.8,0,165
BarabasiAlbert,0.03970,1.7,3,0.8,0,6
BarabasiAlbert,0.03970,1.7,3,0.8,0,14
BarabasiAlbert,0.03970,1.7,3,0.8,0,112
BarabasiAlbert,0.03970,1.7,3,0.8,0,10
BarabasiAlbert,0.03970,1.7,3,0.8,0,212
BarabasiAlbert,0.03970,1.7,3,0.8,0,15
BarabasiAlbert,0.03970,1.7,3,0.8,0,23
BarabasiAlbert,0.03970,1.7,3,0.8,0,25
BarabasiAlbert,0.03970,1.7,3,0.8,0,19
BarabasiAlbert,0.03970,1.7,3,0.8,0,114
BarabasiAlbert,0.03970,1.7,3,0.8,0,78
BarabasiAlbert,0.03970,1.7,3,0.8,0,6
BarabasiAlbert,0.03970,1.7,3,0.8,0,212
BarabasiAlbert,0.03970,1.7,3,0.8,0,25
BarabasiAlbert,0.03970,1.7,3,0.8,0,22
BarabasiAlbert,0.03970,1.7,3,0.8,0,83
BarabasiAlbert,0.03970,1.7,3,0.8,0,20
BarabasiAlbert,0.03970,1.7,3,0.8,0,81
BarabasiAlbert,0.03970,1.7,3,0.8,0,46
BarabasiAlbert,0.03970,1.7,3,0.8,0,37
BarabasiAlbert,0.03970,1.7,3,0.8,0,75
BarabasiAlbert,0.03970,1.7,3,0.8,0,96
BarabasiAlbert,0.03970,1.7,3,0.8,0,75
BarabasiAlbert,0.03970,1.7,3,0.8,0,36
BarabasiAlbert,0.03970,1.7,3,0.8,0,172
BarabasiAlbert,0.03970,1.7,3,0.8,0,145
BarabasiAlbert,0.03970,1.7,3,0.8,0,104
BarabasiAlbert,0.03970,1.7,3,0.8,0,120
BarabasiAlbert,0.03970,1.7,3,0.8,0,75
BarabasiAlbert,0.03970,1.7,3,0.8,0,93
BarabasiAlbert,0.03970,1.7,3,0.8,0,153
BarabasiAlbert,0.03970,1.7,3,0.8,0,75
BarabasiAlbert,0.03970,1.7,3,0.8,0,104
BarabasiAlbert,0.03970,1.7,3,0.8,0,149
BarabasiAlbert,0.03970,1.7,3,0.8,0,97
BarabasiAlbert,0.03970,1.7,3,0.8,0,87
BarabasiAlbert,0.03970,1.7,3,0.8,0,139
BarabasiAlbert,0.03970,1.7,3,0.8,0,49
BarabasiAlbert,0.03970,1.7,3,0.8,0,77
BarabasiAlbert,0.03970,1.7,3,0.8,0,13
BarabasiAlbert,0.03970,1.7,3,0.8,0,125
BarabasiAlbert,0.03970,1.7,3,0.8,0,226
BarabasiAlbert,0.03970,1.7,3,0.8,0,191
BarabasiAlbert,0.03970,1.7,3,0.8,0,161
BarabasiAlbert,0.03970,1.7,3,0.8,0,69
BarabasiAlbert,0.03970,1.7,3,0.8,0,30
BarabasiAlbert,0.03970,1.7,3,0.8,0,10
BarabasiAlbert,0.03970,1.7,3,0.8,0,66
BarabasiAlbert,0.03970,1.7,3,0.8,0,99
BarabasiAlbert,0.03970,1.7,3,0.8,0,58
BarabasiAlbert,0.03970,1.7,3,0.8,0,119
BarabasiAlbert,0.03970,1.7,3,0.8,0,41
BarabasiAlbert,0.03970,1.7,3,0.8,0,104
BarabasiAlbert,0.03970,1.7,3,0.8,0,81
BarabasiAlbert,0.03970,1.7,3,0.8,0,104
BarabasiAlbert,0.03970,1.7,3,0.8,0,81
BarabasiAlbert,0.03970,1.7,3,0.8,0,66
BarabasiAlbert,0.03970,1.7,3,0.8,0,36
BarabasiAlbert,0.03970,1.7,3,0.8,0,4
BarabasiAlbert,0.03970,1.7,3,0.8,0,38
BarabasiAlbert,0.03970,1.7,3,0.8,0,58
BarabasiAlbert,0.03970,1.7,3,0.8,0,87
BarabasiAlbert,0.03970,1.7,3,0.8,0,25
BarabasiAlbert,0.03970,1.7,3,0.8,0,57
BarabasiAlbert,0.03970,1.7,3,0.8,0,89
BarabasiAlbert,0.03970,1.7,3,0.8,0,108
BarabasiAlbert,0.03970,1.7,3,0.8,0,17
BarabasiAlbert,0.03970,1.7,3,0.8,0,61
BarabasiAlbert,0.03970,1.7,3,0.8,0,36
BarabasiAlbert,0.03970,1.7,3,0.8,0,75
BarabasiAlbert,0.03970,1.7,3,0.8,0,17
BarabasiAlbert,0.03970,1.7,3,0.8,0,126
BarabasiAlbert,0.03970,1.7,3,0.8,0,10
BarabasiAlbert,0.03970,1.7,3,0.8,0,191
BarabasiAlbert,0.03970,1.7,3,0.8,0,171
BarabasiAlbert,0.03970,1.7,3,0.8,0,109
BarabasiAlbert,0.03970,1.7,3,0.8,0,27
BarabasiAlbert,0.03970,1.7,3,0.8,0,149
BarabasiAlbert,0.03970,1.7,3,0.8,0,106
BarabasiAlbert,0.03970,1.7,3,0.8,0,48
BarabasiAlbert,0.03970,1.7,3,0.8,0,101
BarabasiAlbert,0.03970,1.7,3,0.8,0,53
BarabasiAlbert,0.03970,1.7,3,0.8,0,11
BarabasiAlbert,0.03970,1.7,3,0.8,0,119
BarabasiAlbert,0.03970,1.7,3,0.8,0,5
BarabasiAlbert,0.03970,1.7,3,0.8,0,12
BarabasiAlbert,0.03970,1.7,3,0.8,0,39
BarabasiAlbert,0.03970,1.7,3,0.8,0,44
BarabasiAlbert,0.03970,1.7,3,0.8,0,106
BarabasiAlbert,0.03970,1.7,3,0.8,0,30
BarabasiAlbert,0.03970,1.7,3,0.8,0,16
BarabasiAlbert,0.03970,1.7,3,0.8,0,41
BarabasiAlbert,0.03970,1.7,3,0.8,0,29
BarabasiAlbert,0.03970,1.7,3,0.8,0,100
BarabasiAlbert,0.03970,1.7,3,0.8,0,58
BarabasiAlbert,0.03970,1.7,3,0.8,0,241
BarabasiAlbert,0.03970,1.7,3,0.8,0,211
BarabasiAlbert,0.03970,1.7,3,0.8,0,175
BarabasiAlbert,0.03970,1.7,3,0.8,0,25
BarabasiAlbert,0.03970,1.7,3,0.8,0,143
BarabasiAlbert,0.03970,1.7,3,0.8,0,81
BarabasiAlbert,0.03970,1.7,3,0.8,0,75
BarabasiAlbert,0.03970,1.7,3,0.8,0,70
BarabasiAlbert,0.03970,1.7,3,0.8,0,113
BarabasiAlbert,0.03970,1.7,3,0.8,0,125
BarabasiAlbert,0.03970,1.7,3,0.8,0,216
BarabasiAlbert,0.03970,1.7,3,0.8,0,32
BarabasiAlbert,0.03970,1.7,3,0.8,0,73
BarabasiAlbert,0.03970,1.7,3,0.8,0,58
BarabasiAlbert,0.03970,1.7,3,0.8,0,9
BarabasiAlbert,0.03970,1.7,3,0.8,0,68
BarabasiAlbert,0.03970,1.7,3,0.8,0,33
BarabasiAlbert,0.03970,1.7,3,0.8,0,28
BarabasiAlbert,0.03970,1.7,3,0.8,0,44
BarabasiAlbert,0.03970,1.7,3,0.8,0,44
BarabasiAlbert,0.03970,1.7,3,0.8,0,13
BarabasiAlbert,0.03970,1.7,3,0.8,0,50
BarabasiAlbert,0.03970,1.7,3,0.8,0,75
BarabasiAlbert,0.03970,1.7,3,0.8,0,120
BarabasiAlbert,0.03970,1.7,3,0.8,0,331
BarabasiAlbert,0.03970,1.7,3,0.8,0,3
BarabasiAlbert,0.03970,1.7,3,0.8,0,17
BarabasiAlbert,0.03970,1.7,3,0.8,0,193
BarabasiAlbert,0.03970,1.7,3,0.8,0,276
BarabasiAlbert,0.03970,1.7,3,0.8,0,70
BarabasiAlbert,0.03970,1.7,3,0.8,0,27
BarabasiAlbert,0.03970,1.7,3,0.8,0,72
BarabasiAlbert,0.03970,1.7,3,0.8,0,36
BarabasiAlbert,0.03970,1.7,3,0.8,0,3
BarabasiAlbert,0.03970,1.7,3,0.8,0,5
BarabasiAlbert,0.03970,1.7,3,0.8,0,3
BarabasiAlbert,0.03970,1.7,3,0.8,0,115
BarabasiAlbert,0.03970,1.7,3,0.8,0,73
BarabasiAlbert,0.03970,1.7,3,0.8,0,11
BarabasiAlbert,0.03970,1.7,3,0.8,0,43
BarabasiAlbert,0.03970,1.7,3,0.8,0,8
BarabasiAlbert,0.03970,1.7,3,0.8,0,54
BarabasiAlbert,0.03970,1.7,3,0.8,0,19
BarabasiAlbert,0.03970,1.7,3,0.8,0,95
BarabasiAlbert,0.03970,1.7,3,0.8,0,117
BarabasiAlbert,0.03970,1.7,3,0.8,0,8
BarabasiAlbert,0.03970,1.7,3,0.8,0,6
BarabasiAlbert,0.03970,1.7,3,0.8,0,17
BarabasiAlbert,0.03970,1.7,3,0.8,0,29
BarabasiAlbert,0.03970,1.7,3,0.8,0,118
BarabasiAlbert,0.03970,1.7,3,0.8,0,198
BarabasiAlbert,0.03970,1.7,3,0.8,0,101
BarabasiAlbert,0.03970,1.7,3,0.8,0,65
BarabasiAlbert,0.03970,1.7,3,0.8,0,40
BarabasiAlbert,0.03970,1.7,3,0.8,0,62
BarabasiAlbert,0.03970,1.7,3,0.8,0,85
BarabasiAlbert,0.03970,1.7,3,0.8,0,16
BarabasiAlbert,0.03970,1.7,3,0.8,0,86
BarabasiAlbert,0.03970,1.7,3,0.8,0,11
BarabasiAlbert,0.03970,1.7,3,0.8,0,14
BarabasiAlbert,0.03970,1.7,3,0.8,0,70
BarabasiAlbert,0.03970,1.7,3,0.8,0,39
BarabasiAlbert,0.03970,1.7,3,0.8,0,80
BarabasiAlbert,0.03970,1.7,3,0.8,0,87
BarabasiAlbert,0.03970,1.7,3,0.8,0,5
BarabasiAlbert,0.03970,1.7,3,0.8,0,26
BarabasiAlbert,0.03970,1.7,3,0.8,0,28
BarabasiAlbert,0.03970,1.7,3,0.8,0,108
BarabasiAlbert,0.03970,1.7,3,0.8,0,40
BarabasiAlbert,0.03970,1.7,3,0.8,0,52
BarabasiAlbert,0.03970,1.7,3,0.8,0,47
BarabasiAlbert,0.03970,1.7,3,0.8,0,2
BarabasiAlbert,0.03970,1.7,3,0.8,0,158
