DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,1,5
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,1,18
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,153
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,8
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,20
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,314
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,89
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,356
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,1,12
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,184
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,132
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,58
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,4
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,52
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,151
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,212
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,1,22
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,174
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,47
BarabasiAlbert,200,0.03970,10.0,4,0.8,0.1,1,54
BarabasiAlbert,200,0.03970,10.0,4,0.8,0.1,1,141
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,282
BarabasiAlbert,200,0.03970,10.0,4,0.8,0.1,1,134
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,2
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,1,15
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,50
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,59
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,162
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,1,7
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,91
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,111
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,1,4
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,11
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,68
BarabasiAlbert,200,0.03970,10.0,4,0.8,0.1,1,318
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,186
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,10
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,4
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,101
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,56
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,1,3
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,36
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,192
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,51
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,79
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,405
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,37
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,113
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,420
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,102
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,208
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,13
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,38
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,51
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,132
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,9
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,23
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,103
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,20
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,280
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,3
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,4
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,208
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,73
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,2
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,31
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,27
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,20
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,3
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,179
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,149
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,18
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,27
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,58
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,8
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,289
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,49
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,226
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,117
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,22
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,164
BarabasiAlbert,200,0.03970,10.0,1,0.8,0.1,1,1
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,20
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,107
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,19
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,59
BarabasiAlbert,200,0.03970,10.0,4,0.8,0.1,1,24
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,285
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,25
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,26
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,87
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,4
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,67
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,74
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,218
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,160
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,99
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,85
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,10
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,49
BarabasiAlbert,200,0.03970,10.0,3,0.8,0.1,1,70
BarabasiAlbert,200,0.03970,10.0,2,0.8,0.1,1,114
