DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,372
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,149
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,63
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,73
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,15
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,58
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,65
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,62
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,6
BarabasiAlbert,200,0.01995,10.0,0,0.8,0.1,0.5,0
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,14
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,640
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,32
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,18
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,55
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,141
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,166
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,7
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,18
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,651
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,332
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.5,45
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,32
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,84
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.5,37
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,148
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,9
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,142
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,17
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,170
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,2
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,158
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,2
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,153
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,159
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,35
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,138
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,18
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,7
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.5,1005
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,47
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,51
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,6
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,232
BarabasiAlbert,200,0.01995,10.0,1,0.8,0.1,0.5,1
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,51
BarabasiAlbert,200,0.01995,10.0,1,0.8,0.1,0.5,1
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,97
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,108
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,311
BarabasiAlbert,200,0.01995,10.0,4,0.8,0.1,0.5,106
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,38
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,6
BarabasiAlbert,200,0.01995,10.0,5,0.8,0.1,0.5,330
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,22
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,120
BarabasiAlbert,200,0.01995,10.0,2,0.8,0.1,0.5,126
BarabasiAlbert,200,0.01995,10.0,3,0.8,0.1,0.5,64
