DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,GoalPriority,OperationCount
BarabasiAlbert,200,0.14472,0.9,2,0.8,0,5,40
BarabasiAlbert,200,0.14472,0.9,2,0.8,0,5,8
BarabasiAlbert,200,0.14472,0.9,2,0.8,0,5,26
BarabasiAlbert,200,0.14472,0.9,2,0.8,0,5,140
BarabasiAlbert,200,0.14472,0.9,2,0.8,0,5,81
BarabasiAlbert,200,0.14472,0.9,2,0.8,0,5,132
BarabasiAlbert,200,0.14472,0.9,2,0.8,0,5,74
BarabasiAlbert,200,0.14472,0.9,2,0.8,0,5,6
BarabasiAlbert,200,0.14472,0.9,2,0.8,0,5,9
BarabasiAlbert,200,0.14472,0.9,2,0.8,0,5,35
