DataSet,NodeCount,GraphDensity,UserModel(lambda),Distance,ProbSelectUnknown,ProbReturnFirst,ProbSelectVisibleGoal,OperationCount
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.5,34
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,82
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,75
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,189
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,73
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,22
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,70
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,153
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,219
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,781
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,335
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,22
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,34
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,1264
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,32
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,360
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,8
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,20
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.5,36
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,983
WattsStrogatz,200,0.02010,10.0,1,0.8,0.1,0.5,1
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,1437
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,886
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,58
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,506
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,776
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,6
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,285
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.5,9
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,94
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,5
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,25
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,91
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,293
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,2507
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,5
WattsStrogatz,200,0.02010,10.0,0,0.8,0.1,0.5,0
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,208
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,476
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,1015
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,71
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,1125
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,362
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,171
WattsStrogatz,200,0.02010,10.0,3,0.8,0.1,0.5,11
WattsStrogatz,200,0.02010,10.0,1,0.8,0.1,0.5,1
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.5,9
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,57
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,16
WattsStrogatz,200,0.02010,10.0,1,0.8,0.1,0.5,1
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,130
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,43
WattsStrogatz,200,0.02010,10.0,1,0.8,0.1,0.5,1
WattsStrogatz,200,0.02010,10.0,5,0.8,0.1,0.5,72
WattsStrogatz,200,0.02010,10.0,0,0.8,0.1,0.5,0
WattsStrogatz,200,0.02010,10.0,4,0.8,0.1,0.5,4
WattsStrogatz,200,0.02010,10.0,2,0.8,0.1,0.5,4
